read_id,pod5_file,target_gene,signal_start,signal_end,label,coverage_pct
4914172d-9ff8-41ae-8c62-6b6ba0bfec4d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
14b0c92a-0433-4b0f-8a86-be752160bc98,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,NONE_BACKGROUND,10000,40000,0,0.0
15a4bb30-c43e-43c8-93a9-882f8fcb7042,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,NONE_BACKGROUND,10000,40000,0,0.0
3c598a4b-8c51-4f6d-aa9b-815a886acfc7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
a79eea95-603f-4f89-b63f-f40a32f91cb5,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,NONE_BACKGROUND,10000,40000,0,0.0
04a9b55f-f7bf-4ba6-97fc-4d31afb8bba0,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,35212,45616,1,100.0
5a231028-4e21-483d-b30e-01277f65aa13,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
1a9c5236-6aab-4937-86ed-7bca6c2c11fb,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,140812,150550,1,99.76
c994bff7-4d10-42e7-8783-61e2a5b43862,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,55132,65044,1,100.0
e51fa0f2-5022-4e6c-9a7e-f5c7db99988e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MH733892|MH733892.1,185182,195124,1,99.42
82ed3c12-5d87-4e83-8b82-2ab67f4943f5,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
3e54c334-084e-41e4-9cfe-e69bad3702db,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,NONE_BACKGROUND,10000,40000,0,0.0
023a277f-4074-427f-a6d6-fb8721dcdd4d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
745f51a7-072c-45be-9002-014bb2e6f722,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
e2294766-1faa-465d-8226-9979bff118a4,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|MZ092836|MZ092836.1,72160,89902,1,100.0
7f68689f-b6b6-425e-bbbe-0c15a59e5c1c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
5c7b57de-f185-4a90-bb73-92b16198dc28,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
9d4b3be9-c41f-4cc7-bdd2-f5f33ce669b6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|MZ092836|MZ092836.1,9904,24106,1,100.0
509f4b50-a50f-4e8b-b214-99e59d6e6d30,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,NONE_BACKGROUND,10000,40000,0,0.0
9870dd67-00cd-42ca-bc35-fd8eedca3d6d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
2d7f48ba-dec1-4b28-a078-34443ea6cfd0,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
d78c4db0-5f0f-4e58-a00a-a117dfa4a673,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,NONE_BACKGROUND,10000,40000,0,0.0
f37701eb-aaa9-44b0-90f9-5d913ffd05ec,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,NONE_BACKGROUND,10000,40000,0,0.0
b0fc7316-1d4f-420e-8233-19719feb1e9d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,92842,102190,1,100.0
4c942bc4-bf6a-4bc7-8941-d4b4b03991d0,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,ENA|HEE1644226|HEE1644226.1,267466,278410,1,99.88
2a307b21-5e13-42d0-94a1-a31fa14db4aa,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
61512d82-9cd8-4d1c-b0aa-2a7a2f328fe6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,NONE_BACKGROUND,10000,40000,0,0.0
7e33ab75-fa92-46bf-a8df-aa0d320933a4,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,NONE_BACKGROUND,10000,40000,0,0.0
9407c356-3277-4ec5-ba6e-c6b9de5c20c3,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
5171019d-3ec0-4110-9881-aa3372cd64b4,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
036427ce-bf63-4661-b269-13fec82b4a4e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,NONE_BACKGROUND,10000,40000,0,0.0
e7e16df9-807e-49ad-81f6-2302d11debc5,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,NONE_BACKGROUND,10000,40000,0,0.0
70c6b15b-9776-48a5-a88a-a9dcd45889c0,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
4b745622-5936-47f4-b23a-b2e2a40f3955,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,NONE_BACKGROUND,10000,40000,0,0.0
5d989ee6-2c94-417d-9a19-57c108116f28,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
be3f6152-a3fe-47ab-be00-717a460e8d22,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,NONE_BACKGROUND,10000,40000,0,0.0
4a765d62-a32c-4697-9ab9-1b11276f438b,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|HEE1644226|HEE1644226.1,177940,188452,1,100.0
8c8b75f0-a182-4054-be58-41a52ee08c8d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
6a616210-07f1-4855-b38c-44fab9ec2dac,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,ENA|HEE1644226|HEE1644226.1,195688,208456,1,100.0
b0c2370e-0860-479c-880c-9dbfaaff1d0f,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
784b8f2d-6ebf-441e-8bd4-9adaf20a71bc,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
3c943a3a-fb9b-45f6-b7ba-c4843b9b2515,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
5db18823-1c23-40a8-aa96-347a9a24d386,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,NONE_BACKGROUND,10000,40000,0,0.0
9a41d98b-66b2-4017-8169-404cc4c05cde,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,NONE_BACKGROUND,10000,40000,0,0.0
65e848de-33db-4e52-8e68-af8803cc31ce,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,NONE_BACKGROUND,10000,40000,0,0.0
9ac27e8a-8a01-4213-8c0f-33450dcd9866,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
e66360b1-04bb-4ec6-a30c-2a6ab22e7951,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|MZ092836|MZ092836.1,2008,18220,1,97.62
d0c75bd4-702c-449c-a2f9-710f884e2131,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
27653bd1-6f9b-47bd-a5de-7093e545826f,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,50164,61102,1,100.0
014c1ed8-38b8-4b55-a6db-8fa530566c1d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
63b9d116-8652-4139-8b69-8370db67f554,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
c22a9811-c660-45c2-af31-88ca73ce2b8d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,NONE_BACKGROUND,10000,40000,0,0.0
4a1812fe-985e-4a8a-b4c5-923d18afb302,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,NONE_BACKGROUND,10000,40000,0,0.0
5e21e822-4351-42a8-aa8e-1e943233448a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|MZ092836|MZ092836.1,33226,54766,1,100.0
f21eb366-7599-45ae-ba09-46e81cc067bd,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,NONE_BACKGROUND,10000,40000,0,0.0
36bc9037-0874-4032-880c-800e2c3c171d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
dee37515-2b26-4c0c-83f4-c438ac8f657b,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|MH733892|MH733892.1,50638,62218,1,100.0
21b2c30d-8876-47a2-891f-aa21c50abce8,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|HEE1644226|HEE1644226.1,26884,37294,1,100.0
d5256292-eab3-4dc4-a946-0d98fa3e49db,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,NONE_BACKGROUND,10000,40000,0,0.0
6679b9df-ca76-49fc-a5d0-d02dc486ec70,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,NONE_BACKGROUND,10000,40000,0,0.0
16846981-5a7a-440a-b12a-4c8e74c60713,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,NONE_BACKGROUND,10000,40000,0,0.0
72de8ba8-e486-4fcb-a1f1-ba10494b8a51,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,ENA|HEE1644226|HEE1644226.1,5380,16516,1,99.28
8489bb7b-baf3-4c75-9a34-bc2d647cc575,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,NONE_BACKGROUND,10000,40000,0,0.0
02f73ce3-0671-45b1-8952-ebec98d93acd,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|MZ092836|MZ092836.1,220330,250408,1,100.0
3943a92f-3bf2-49e8-b6c5-7cd7d005d63b,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
89d3b554-e21e-4791-a1b7-753ada360416,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
2b987004-718f-438f-8b22-9580a0d65b88,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,NONE_BACKGROUND,10000,40000,0,0.0
1c503910-f7c3-4a6a-beb7-1231d08af420,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,42556,53392,1,100.0
f650d3d5-be21-4b88-bf4f-6b011eab36a5,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
7c92ce14-701f-4df6-89e0-a31a16c0724e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,46186,59188,1,99.52
c98a2190-fe6b-4308-a88f-7d26bba1ae6b,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,ENA|MH733892|MH733892.1,107902,119326,1,100.0
a83e0fa9-8fc6-4212-8c4c-65a95b0f8f26,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,NONE_BACKGROUND,10000,40000,0,0.0
98c3b543-ec24-4ed5-9692-9f257cee090e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
37894367-f1c8-4b98-99b5-317d3cc83d33,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
06fec9fd-a313-4d45-9387-0459dd154b51,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,ENA|HEE1644226|HEE1644226.1,74092,84052,1,100.0
1e719edc-8b26-45f6-8231-0fb1b3481676,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,NONE_BACKGROUND,10000,40000,0,0.0
7cc28307-f496-4993-a3c3-25a926e65121,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
9d6de42f-6c10-4df5-ac24-284f68fe5508,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,NONE_BACKGROUND,10000,40000,0,0.0
df428b6d-2bda-4991-a25c-30ca4ec00259,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,NONE_BACKGROUND,10000,40000,0,0.0
355d70e8-fd91-4e50-9712-87c87afa5e9d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
4fe3d4b3-f927-416d-8a81-01209db10217,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,NONE_BACKGROUND,10000,40000,0,0.0
ff79a19d-ffe5-4bc5-b17e-d2b150783df9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,39730,52024,1,99.76
62073726-b1c5-4088-89a1-30ba96f98fd7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
f0bc60a2-cc09-4035-bded-32db6ae9d458,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
1fadf41a-55c0-46f2-909b-ebee5b58a769,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
6bf0fb6a-123b-4529-9577-64ccac5bf0e1,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
7262c6b8-4637-4b12-8db0-53a986115c43,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
19c4424e-6b50-472b-8a1d-fc98c46d6230,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
a9f418c3-121d-4e71-9a11-fe3fb0f1e376,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,NONE_BACKGROUND,10000,40000,0,0.0
1d7a4d80-d318-4d1c-bc07-b798c452e49a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|MH733892|MH733892.1,233308,243736,1,100.0
d2fa28f8-3577-469e-a362-e57b852c78c1,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
cf385b8e-0f69-4482-b119-51ffe23fd461,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
65414724-97b7-462a-85bb-4004faded323,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
b43fe58c-f06e-4b30-b9dd-f8692d9b5a39,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,NONE_BACKGROUND,10000,40000,0,0.0
9d415cac-8716-4621-b73e-d4fd8c39831d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,NONE_BACKGROUND,10000,40000,0,0.0
52ffa7d9-a80d-49cb-af3c-d90467d647b5,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
5f511aa3-9b9c-44c7-a246-68bea99c5231,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
6bfc001a-d52f-4f9a-b199-89d61fba5c04,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
759db8dc-c179-4221-9145-604303e3fd64,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,NONE_BACKGROUND,10000,40000,0,0.0
6c1299ea-71ad-42f5-b48f-cb7268137a81,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
cbb83a5c-9cc5-45c2-ad7d-28f4dd5e5c53,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|HEE1644226|HEE1644226.1,76276,86110,1,100.0
f9126777-3e70-4935-afa5-4a92351a19e7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
d35a3423-182a-4fe8-a966-460be4108eeb,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
09c3b2f1-5d32-43da-abf7-7e8ba3752385,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
aa9d1710-b401-42d4-a4a8-3b4cc0e7b8c3,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,NONE_BACKGROUND,10000,40000,0,0.0
353cb84d-b6a8-4ec4-9983-8f43c9a3850f,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MZ092836|MZ092836.1,36496,53350,1,100.0
9d6e3734-8b20-4b63-b844-0658b276c7fd,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,NONE_BACKGROUND,10000,40000,0,0.0
0e1bcb91-6275-4fd4-8cb4-a5dd413d7d64,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,NONE_BACKGROUND,10000,40000,0,0.0
2ef21d02-57b9-4b12-b4d8-ff7eda155f56,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|HEE1644226|HEE1644226.1,7750,19540,1,100.0
3d5ca41a-eed0-4611-8688-15133f1769a9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,214960,227824,1,100.0
8099cbb8-7c87-471c-9440-02deadf21970,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
d9e41ae5-61e9-42c2-bfb7-70218a792f4a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,NONE_BACKGROUND,10000,40000,0,0.0
13827425-e1f6-44d3-8518-6a4a8fa37a8c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|HEE1644226|HEE1644226.1,23830,35608,1,100.0
c955529b-affb-4ac8-a38e-4e9f5d1dc86c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,NONE_BACKGROUND,10000,40000,0,0.0
08aaad86-8899-48a3-8568-13c5432fc5cb,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
b59924c9-62f2-4693-b87a-c8b86e7e7a09,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
89fdc7aa-a4bb-4d40-988e-55ee279ee2b5,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,NONE_BACKGROUND,10000,40000,0,0.0
9dd5d0cd-4c8a-442a-8209-3859c3a3959f,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MZ092836|MZ092836.1,5038,19312,1,100.0
467f956a-e67a-41ce-8ac5-30e7bf7d5e7d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
a68b0a56-c814-4ced-a04f-7baedfdee0f6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,NONE_BACKGROUND,10000,40000,0,0.0
2ff8c0d5-0080-4a16-93ac-432fe2a12714,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
a8817d91-229c-4e1f-a659-2474bcd60205,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
78ac329b-82ac-48fa-822f-ee0dec7197b4,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|MH733892|MH733892.1,41878,52432,1,100.0
1e96a56d-aa1b-413a-ae36-97451a0cc387,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,16,9802,1,95.94
558a3896-6c09-4049-a22f-feeda695126f,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,NONE_BACKGROUND,10000,40000,0,0.0
bbbd1389-dde9-491d-a979-6727b80da993,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
3e91b89f-8041-4989-aa03-02b1b023cbcc,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|MZ092836|MZ092836.1,3322,18406,1,100.0
ba245adf-4657-4c5f-a2e5-efa0778f9283,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
a0831af7-b053-4682-9b3c-4d8b88c498fd,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,3610,13846,1,100.0
a64c8662-5274-4907-b86d-73c1eb5ec614,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
3c42ef89-9e8d-4e32-b6da-b0f8ed6843c9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,NONE_BACKGROUND,10000,40000,0,0.0
9511e89d-0101-4473-9f0c-7ea7c94d4f72,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
1e0df2cd-946e-4f88-a3e3-c03d6d9d30f2,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
2228569f-9643-4d2a-8635-454ae7d0dc09,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,NONE_BACKGROUND,10000,40000,0,0.0
30eb3da5-9400-4818-b3a9-80d8b6982ac2,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,NONE_BACKGROUND,10000,40000,0,0.0
d793d129-ed54-4abf-8995-11a98a354f55,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|MH733892|MH733892.1,14254,28168,1,100.0
442b4bb7-1c58-4523-80dd-f9f445ac6cea,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
b251e758-69f5-466f-9c74-25078fc77a00,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MH733892|MH733892.1,18124,26452,1,100.0
e9afceea-2ff3-4b55-b1d9-e3477d257258,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
84abf827-3a3a-443d-a38f-1c9c10ffdf59,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,NONE_BACKGROUND,10000,40000,0,0.0
65efa6ae-bc90-4244-a628-02b5da0b953e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,NONE_BACKGROUND,10000,40000,0,0.0
abbc9f21-3243-42ea-872b-8fc8cc916bd9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|HEE1644226|HEE1644226.1,79822,90706,1,100.0
f914f8bd-22e7-48f8-b0cc-deb06a90ca37,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|MH733892|MH733892.1,43624,55732,1,100.0
ee040bb2-2091-4e20-8cbc-c192729ab51f,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,NONE_BACKGROUND,10000,40000,0,0.0
e3fb3b26-0aec-4745-9593-fb22921c557c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,NONE_BACKGROUND,10000,40000,0,0.0
6fc4dcce-b8cc-441b-b212-11901af59984,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,NONE_BACKGROUND,10000,40000,0,0.0
02b5d046-5fdc-4a25-aa31-4f7e8998961d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
4d83e20e-04bc-46a7-9d12-5b132a2acfd8,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,43678,52792,1,100.0
a1770fc6-d8af-4b3e-8641-a85af2c749d2,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
7d8d3888-a1a1-4deb-b5d9-6e777daa5a57,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
2f5dce20-ff55-4331-a3d9-de88a50b137b,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
d5f88f04-a9ad-4dd6-98e2-50a3f24bbab3,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
872458d9-2077-4111-8f6b-d9da2cdd6d55,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|HEE1644226|HEE1644226.1,18190,30940,1,100.0
5e3bd46f-7d42-447e-b8bf-1f2a3cd0766e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,NONE_BACKGROUND,10000,40000,0,0.0
ba959b62-f2d4-4fbb-a520-f146545bcad1,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MH733892|MH733892.1,22102,33418,1,100.0
f6f2364a-1e79-4fea-b2ca-f9fb69341621,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,31786,42544,1,100.0
